id,name,email,linkedin_url,location,education_level,university,years_experience,previous_company,domain_expertise,technical_background,serial_entrepreneur,created_at
founder_1667,John Franklin,vhicks@example.com,https://linkedin.com/in/forbesphyllis,Austin,Bootcamp,CMU,7,Apple,['FoodTech'],True,False,2020-10-07
founder_1668,Christopher Moreno,david22@example.com,https://linkedin.com/in/yhobbs,Miami,Master's,MIT,24,Startup,['Blockchain'],False,True,2018-05-08
founder_1669,Sara Larson,xsaunders@example.org,https://linkedin.com/in/marybooth,San Diego,Bachelor's,MIT,14,Finance,"['HealthTech', 'FoodTech', 'SaaS']",True,False,2016-08-13
founder_1670,Bridget Ortiz,dorothy77@example.net,https://linkedin.com/in/fred08,Dallas,Master's,CMU,13,Microsoft,"['AI/ML', 'InsurTech']",True,True,2018-05-29
founder_1671,Jennifer Zavala,yolandamiller@example.org,https://linkedin.com/in/mjefferson,Nashville,PhD,,24,Consulting,"['HRTech', 'IoT']",True,False,2022-10-02
founder_1672,Joseph Brown,fordzachary@example.com,https://linkedin.com/in/preese,Atlanta,Master's,,22,Google,['Blockchain'],True,False,2018-11-24
founder_1673,Dr. John Brown MD,tamara37@example.com,https://linkedin.com/in/fbaker,Philadelphia,Bootcamp,MIT,23,Facebook,['LegalTech'],True,False,2025-02-11
founder_1674,Evan Meyers,aestrada@example.com,https://linkedin.com/in/petersondonna,Philadelphia,Self-taught,Caltech,9,Amazon,"['InsurTech', 'HRTech']",True,False,2021-05-25
founder_1675,Jeffrey Schmidt DDS,jrodriguez@example.org,https://linkedin.com/in/pamela97,Seattle,PhD,Other,17,Finance,"['PropTech', 'AgriTech', 'IoT']",True,False,2017-10-13
founder_1676,Leslie Rivera,kimberlymartinez@example.com,https://linkedin.com/in/melissa83,Miami,Bootcamp,,24,Startup,"['LegalTech', 'PropTech']",False,False,2020-02-23
founder_1677,Patricia Mccormick,garzajohn@example.org,https://linkedin.com/in/bakerallison,Washington DC,Bootcamp,UC Berkeley,5,Consulting,"['AgriTech', 'HealthTech', 'AI/ML']",False,False,2022-11-03
founder_1678,Edward Mullen,robert99@example.net,https://linkedin.com/in/anthony30,Atlanta,Bootcamp,MIT,6,Startup,"['AgriTech', 'PropTech', 'CleanTech']",True,True,2017-03-20
founder_1679,Timothy Patterson,joelrichardson@example.com,https://linkedin.com/in/iharrison,San Francisco,Bachelor's,,17,Consulting,"['EdTech', 'MarTech', 'Gaming']",False,True,2017-10-20
founder_1680,Lori Jones,josephkathleen@example.org,https://linkedin.com/in/brandonquinn,Phoenix,Master's,MIT,2,Finance,"['FoodTech', 'LegalTech']",False,False,2025-03-04
founder_1681,Ruben Shannon,alexanderdowns@example.com,https://linkedin.com/in/sharon87,Washington DC,PhD,,13,Finance,"['EdTech', 'IoT']",True,False,2024-08-20
founder_1682,Lisa Sims,katherinewilliams@example.org,https://linkedin.com/in/philipray,Portland,Bachelor's,CMU,2,Startup,"['MarTech', 'Cybersecurity', 'E-commerce']",True,True,2023-05-17
founder_1683,Sabrina Wood,hector78@example.com,https://linkedin.com/in/paigeglass,Phoenix,Master's,Other,19,Apple,['IoT'],True,False,2018-07-12
founder_1684,Juan Brown,gthomas@example.org,https://linkedin.com/in/jenniferwright,Phoenix,PhD,UC Berkeley,24,Tesla,['E-commerce'],True,False,2015-12-12
founder_1685,Joseph Thompson IV,iwright@example.org,https://linkedin.com/in/erica58,Philadelphia,Bootcamp,Other,6,Microsoft,['Cybersecurity'],True,False,2022-01-19
founder_1686,Alicia Harris,travis21@example.net,https://linkedin.com/in/michele73,San Diego,Master's,Stanford,21,Google,['MarTech'],False,True,2021-11-11
founder_1687,Mark Hatfield,kennedycrystal@example.com,https://linkedin.com/in/tomgarcia,Atlanta,Master's,,0,Apple,['AgriTech'],True,False,2025-05-26
founder_1688,James Walker,ypeters@example.net,https://linkedin.com/in/vancemelanie,New York,Bachelor's,Stanford,25,Microsoft,"['FoodTech', 'PropTech']",True,False,2016-12-23
founder_1689,Mason Moore,ahorton@example.com,https://linkedin.com/in/phillip30,Phoenix,Self-taught,MIT,9,Finance,['E-commerce'],True,False,2020-11-06
founder_1690,Bruce Rice,john18@example.com,https://linkedin.com/in/mitchellkimberly,Atlanta,Bootcamp,,25,Facebook,"['HRTech', 'SaaS']",False,False,2021-07-11
founder_1691,Stephanie Smith,davismelissa@example.org,https://linkedin.com/in/vanessatucker,Phoenix,Self-taught,Other,10,Apple,"['MarTech', 'InsurTech']",False,False,2020-07-08
founder_1692,Lisa Clark,carterkimberly@example.org,https://linkedin.com/in/richardrowland,Nashville,PhD,CMU,7,Startup,"['Cybersecurity', 'E-commerce']",True,False,2017-03-26
founder_1693,Nathaniel Chen,owensteresa@example.com,https://linkedin.com/in/skoch,Austin,Bootcamp,,11,Amazon,['IoT'],False,False,2021-09-01
founder_1694,Sarah Campbell,steven08@example.org,https://linkedin.com/in/sally96,Phoenix,PhD,,5,Apple,"['Blockchain', 'SaaS', 'FoodTech']",True,False,2016-08-07
founder_1695,Cynthia Weber,kari96@example.net,https://linkedin.com/in/kmiles,San Diego,Bachelor's,Harvard,17,Google,"['FoodTech', 'Gaming', 'LegalTech']",True,True,2015-09-06
founder_1696,Alicia White,keith60@example.com,https://linkedin.com/in/carlahicks,Dallas,PhD,,7,Startup,"['Blockchain', 'InsurTech']",True,True,2020-01-26
founder_1697,Sandra Wood,michelle61@example.com,https://linkedin.com/in/ffrost,Seattle,Bootcamp,,10,Facebook,"['HRTech', 'CleanTech']",True,False,2023-03-12
founder_1698,Nicole Alvarado,frankjones@example.com,https://linkedin.com/in/zwilliams,Miami,PhD,CMU,10,Google,"['FinTech', 'Cybersecurity']",False,False,2018-01-01
founder_1699,Danielle Russell,elizabethflowers@example.org,https://linkedin.com/in/megan66,Phoenix,Bachelor's,Harvard,5,Google,"['InsurTech', 'HRTech']",False,False,2023-02-28
founder_1700,Mark Thompson,xramirez@example.org,https://linkedin.com/in/pacevedo,Los Angeles,Bachelor's,UC Berkeley,15,Apple,"['HealthTech', 'HRTech']",True,False,2017-03-07
founder_1701,Andrew Martinez,johnsonmichael@example.org,https://linkedin.com/in/matthewpeterson,Seattle,Bootcamp,,19,Microsoft,['PropTech'],True,True,2017-09-29
founder_1702,Amanda Robinson,williamsmichael@example.org,https://linkedin.com/in/mossmary,Phoenix,Bachelor's,CMU,12,Google,['InsurTech'],False,False,2021-07-19
founder_1703,Jesse Bruce,qramos@example.org,https://linkedin.com/in/millerhannah,Boston,Master's,Stanford,0,Consulting,['SaaS'],False,True,2018-01-18
founder_1704,Brittany Pacheco,nicholasskinner@example.com,https://linkedin.com/in/johnsoneric,Los Angeles,Bootcamp,,1,Google,['MarTech'],True,False,2023-04-09
founder_1705,Steven Vasquez PhD,millerkevin@example.com,https://linkedin.com/in/cindycisneros,Philadelphia,PhD,MIT,18,Microsoft,"['E-commerce', 'HealthTech']",True,True,2016-04-15
founder_1706,Morgan Bryant,ymendez@example.org,https://linkedin.com/in/lisagonzalez,Seattle,Bachelor's,UC Berkeley,13,Microsoft,"['PropTech', 'MarTech', 'FoodTech']",True,False,2016-06-18
founder_1707,Jessica Sparks,austinleroy@example.com,https://linkedin.com/in/duncanethan,San Francisco,Bachelor's,,11,Microsoft,['FinTech'],True,False,2020-04-06
founder_1708,Stephanie Collins,jbrown@example.org,https://linkedin.com/in/michaelzimmerman,Boston,Self-taught,Caltech,14,Apple,"['HealthTech', 'AgriTech', 'SaaS']",True,False,2019-06-27
founder_1709,Christopher Tran,blackburncraig@example.org,https://linkedin.com/in/brogers,Portland,Bootcamp,,0,Google,"['FinTech', 'CleanTech', 'LegalTech']",False,False,2017-11-01
founder_1710,Zachary Hunt,fmeadows@example.org,https://linkedin.com/in/kellermax,San Diego,PhD,Caltech,3,Startup,"['CleanTech', 'E-commerce']",True,False,2015-08-11
founder_1711,Natalie Wilson,masonvicki@example.net,https://linkedin.com/in/alex04,Los Angeles,Self-taught,UC Berkeley,10,Apple,['LegalTech'],True,False,2015-09-27
founder_1712,Brandi Love,kathleensmith@example.org,https://linkedin.com/in/paul55,Austin,Bachelor's,,2,Microsoft,['SaaS'],True,True,2025-04-19
founder_1713,Linda Sims,rothshawn@example.net,https://linkedin.com/in/shawngay,Los Angeles,Self-taught,,11,Amazon,"['CleanTech', 'MarTech', 'FoodTech']",False,False,2015-10-13
founder_1714,Juan Davenport,tylerhoover@example.net,https://linkedin.com/in/rfleming,San Diego,Self-taught,,16,Amazon,['HRTech'],True,True,2017-05-25
founder_1715,Savannah Brown,seancooper@example.org,https://linkedin.com/in/carolfry,Dallas,Bootcamp,UC Berkeley,24,Google,"['FinTech', 'EdTech']",True,False,2018-12-17
founder_1716,Katie Riddle,danalopez@example.net,https://linkedin.com/in/wgardner,Phoenix,Bachelor's,Other,5,Amazon,"['Blockchain', 'InsurTech', 'AgriTech']",False,False,2022-05-17
founder_1717,Tammy Newton,robinsonrobert@example.org,https://linkedin.com/in/nphillips,Chicago,Self-taught,Harvard,22,Facebook,"['Cybersecurity', 'CleanTech']",True,False,2019-06-08
founder_1718,Kevin Taylor,mandy13@example.net,https://linkedin.com/in/michaeldavis,Philadelphia,Self-taught,CMU,11,Microsoft,['AI/ML'],True,False,2022-03-15
founder_1719,Bruce White,ewilliams@example.org,https://linkedin.com/in/april04,Washington DC,Master's,Other,9,Microsoft,"['EdTech', 'E-commerce', 'HRTech']",False,False,2017-10-06
founder_1720,John Chavez,yatkins@example.com,https://linkedin.com/in/gibsonjason,Los Angeles,Bachelor's,,24,Startup,['EdTech'],True,False,2022-12-21
founder_1721,Meredith Herrera,susannicholson@example.com,https://linkedin.com/in/greentracy,Seattle,Bootcamp,Caltech,21,Apple,['FoodTech'],True,False,2020-09-20
founder_1722,Chad Kelly,hmoore@example.com,https://linkedin.com/in/dawnross,Philadelphia,PhD,Stanford,3,Startup,"['Gaming', 'PropTech', 'IoT']",False,False,2016-12-10
founder_1723,Jamie Barker,christinesparks@example.net,https://linkedin.com/in/rileyjoel,Boston,PhD,Other,2,Google,['AgriTech'],True,False,2022-12-30
founder_1724,Natasha Velasquez,cookellen@example.org,https://linkedin.com/in/rebecca13,Miami,Self-taught,MIT,7,Microsoft,"['FoodTech', 'EdTech', 'LegalTech']",False,False,2024-05-02
founder_1725,Rebecca Crane,robert20@example.com,https://linkedin.com/in/smoon,Atlanta,Master's,MIT,24,Amazon,"['FinTech', 'PropTech', 'AI/ML']",False,False,2023-01-14
founder_1726,Jesus Boyd,ambergraham@example.com,https://linkedin.com/in/alyssabridges,Atlanta,Bootcamp,,4,Tesla,"['HealthTech', 'InsurTech']",True,False,2018-07-02
founder_1727,Kim Rubio,rachelgross@example.net,https://linkedin.com/in/housealvin,Boston,Self-taught,CMU,9,Consulting,"['Cybersecurity', 'HRTech', 'FoodTech']",True,False,2019-10-26
founder_1728,Christopher Miller,danielskenneth@example.net,https://linkedin.com/in/nestes,Los Angeles,Self-taught,,4,Tesla,"['HealthTech', 'AgriTech', 'AI/ML']",True,False,2024-04-05
founder_1729,Victoria Lee,justinrobinson@example.org,https://linkedin.com/in/jonessarah,San Diego,Bachelor's,UC Berkeley,15,Amazon,['AgriTech'],False,False,2019-04-26
founder_1730,Jaime Ibarra,ashley63@example.com,https://linkedin.com/in/shughes,Chicago,Master's,Caltech,15,Google,"['InsurTech', 'FoodTech', 'Blockchain']",True,False,2020-08-02
founder_1731,Heather Mullins DDS,stephen82@example.net,https://linkedin.com/in/justinjackson,Chicago,Self-taught,CMU,8,Consulting,['PropTech'],False,False,2017-01-03
founder_1732,Andrew Wilson,gbaker@example.com,https://linkedin.com/in/michelle28,Austin,Self-taught,Caltech,6,Startup,"['HealthTech', 'Blockchain']",False,True,2017-05-29
founder_1733,Matthew Sanders,katherineramirez@example.com,https://linkedin.com/in/nhaynes,New York,PhD,Harvard,25,Finance,['EdTech'],False,False,2017-07-02
founder_1734,Jennifer Henderson,christopherbryant@example.com,https://linkedin.com/in/ftanner,Seattle,Self-taught,Other,23,Apple,['FoodTech'],True,False,2018-07-07
founder_1735,Jessica Carlson,jennifer29@example.net,https://linkedin.com/in/abbottjanet,Chicago,Self-taught,,5,Facebook,['Gaming'],True,False,2024-09-16
founder_1736,Alexandra Solis,thomas36@example.net,https://linkedin.com/in/brianray,Los Angeles,Bootcamp,Caltech,18,Startup,['MarTech'],True,False,2016-05-27
founder_1737,Donna Flores,walkercatherine@example.com,https://linkedin.com/in/wongbradley,San Diego,PhD,Stanford,16,Tesla,['PropTech'],True,False,2022-07-15
founder_1738,Caleb Ferrell,ashleymiller@example.com,https://linkedin.com/in/brandon31,San Francisco,Bootcamp,,2,Tesla,"['EdTech', 'CleanTech']",False,False,2018-05-06
founder_1739,Heidi Floyd,natalie42@example.com,https://linkedin.com/in/uwright,Boston,PhD,,14,Finance,"['HRTech', 'HealthTech', 'PropTech']",False,False,2017-03-06
founder_1740,Frank Robinson,teresa01@example.net,https://linkedin.com/in/victoriacurtis,Philadelphia,Bachelor's,UC Berkeley,14,Google,"['Gaming', 'E-commerce', 'MarTech']",False,False,2016-11-04
founder_1741,Dakota Gallagher,brandon74@example.org,https://linkedin.com/in/christophernash,Phoenix,Master's,,6,Microsoft,['EdTech'],True,False,2022-07-26
founder_1742,Steven Grimes,jeanwaters@example.net,https://linkedin.com/in/moralesallison,Miami,Bootcamp,Harvard,24,Tesla,['FinTech'],False,False,2016-09-25
founder_1743,Carrie Davis,beckermatthew@example.net,https://linkedin.com/in/steven79,Boston,Bachelor's,,5,Consulting,"['SaaS', 'IoT', 'AI/ML']",True,False,2019-09-16
founder_1744,Robert Poole,michaelwilson@example.com,https://linkedin.com/in/jamesmcdaniel,Seattle,Bachelor's,CMU,1,Startup,['AgriTech'],True,False,2020-05-09
founder_1745,Nicole Knight,ascott@example.net,https://linkedin.com/in/ilewis,Portland,Bachelor's,,17,Amazon,['Blockchain'],True,False,2018-07-09
founder_1746,Katrina Martinez,pattersonheather@example.net,https://linkedin.com/in/ythompson,New York,Bachelor's,Harvard,6,Consulting,['IoT'],True,False,2016-09-22
founder_1747,Cindy Morris,nwelch@example.net,https://linkedin.com/in/garciatammie,Boston,Bachelor's,Caltech,1,Finance,"['LegalTech', 'E-commerce']",True,False,2023-01-11
founder_1748,Eric Barnes,christine01@example.net,https://linkedin.com/in/qduarte,San Diego,Self-taught,Caltech,18,Finance,"['AI/ML', 'E-commerce', 'PropTech']",False,True,2016-04-19
founder_1749,Randy Chambers,michael11@example.net,https://linkedin.com/in/nwatson,Nashville,Bootcamp,Other,22,Apple,"['AI/ML', 'Cybersecurity']",True,True,2016-07-12
founder_1750,David Aguilar,martin20@example.org,https://linkedin.com/in/griffincaitlin,San Francisco,Master's,Stanford,2,Amazon,"['PropTech', 'FoodTech', 'Cybersecurity']",False,False,2017-03-26
founder_1751,Alexis Malone,henry48@example.com,https://linkedin.com/in/flemingjoseph,Portland,Bachelor's,UC Berkeley,22,Microsoft,"['Cybersecurity', 'FoodTech']",False,True,2017-04-20
founder_1752,Lee Williamson,alexis55@example.org,https://linkedin.com/in/jerome31,Phoenix,Bootcamp,CMU,6,Facebook,"['MarTech', 'LegalTech', 'IoT']",False,True,2021-03-23
founder_1753,Ross Wright,donna65@example.org,https://linkedin.com/in/dgonzalez,Denver,Master's,Stanford,12,Consulting,"['Blockchain', 'SaaS']",True,False,2016-11-26
founder_1754,David Cantu,gary55@example.org,https://linkedin.com/in/stevenallen,Seattle,PhD,,3,Facebook,"['E-commerce', 'Gaming', 'MarTech']",True,False,2020-04-12
founder_1755,Christine Roach,falvarez@example.org,https://linkedin.com/in/mannregina,Denver,Master's,CMU,11,Facebook,"['HealthTech', 'MarTech']",False,False,2021-03-10
founder_1756,Peter Wiggins,michelle42@example.org,https://linkedin.com/in/shelbyrodriguez,Seattle,Master's,Stanford,5,Consulting,['Gaming'],False,False,2023-01-09
founder_1757,Gary Adams,ginawoods@example.org,https://linkedin.com/in/ihaney,San Francisco,Bachelor's,MIT,10,Consulting,['HealthTech'],True,False,2021-01-16
founder_1758,Brian Riddle,jacob34@example.org,https://linkedin.com/in/richard80,Philadelphia,Bootcamp,MIT,10,Microsoft,['IoT'],True,False,2020-07-06
founder_1759,Joseph Barnes,alyssaharrison@example.com,https://linkedin.com/in/christineguzman,Chicago,Bootcamp,MIT,2,Finance,['Gaming'],True,True,2022-07-05
founder_1760,Deanna Hudson,brandyhernandez@example.com,https://linkedin.com/in/moniquelee,Boston,PhD,,21,Startup,['FoodTech'],False,False,2019-01-22
founder_1761,Jeffrey Myers,mariamendoza@example.org,https://linkedin.com/in/alejandrorichard,Miami,Master's,Stanford,13,Google,"['Cybersecurity', 'IoT', 'CleanTech']",True,False,2019-04-25
founder_1762,Mary Hayes,erika40@example.net,https://linkedin.com/in/ellisongarrett,Miami,PhD,MIT,6,Consulting,['PropTech'],True,True,2020-11-23
founder_1763,Donna Marquez,xjones@example.org,https://linkedin.com/in/kingronald,Miami,Self-taught,,0,Amazon,"['EdTech', 'CleanTech']",True,False,2015-10-26
founder_1764,Tracy Bruce,joshua10@example.net,https://linkedin.com/in/brian95,New York,Master's,,3,Microsoft,"['AgriTech', 'FoodTech']",True,False,2016-08-28
founder_1765,Christopher Miller,joshua11@example.org,https://linkedin.com/in/hmartinez,Seattle,PhD,,5,Microsoft,"['InsurTech', 'FinTech', 'AI/ML']",True,False,2024-01-23
founder_1766,Mark Anderson,qlewis@example.org,https://linkedin.com/in/sandovalrobert,Austin,Self-taught,Caltech,21,Finance,['FinTech'],False,False,2021-08-21
founder_1767,Deborah Hernandez,shari73@example.com,https://linkedin.com/in/tracymurillo,Portland,Self-taught,MIT,10,Microsoft,"['CleanTech', 'Gaming']",False,False,2021-11-03
founder_1768,Robert Lyons,teresa42@example.com,https://linkedin.com/in/rodney32,Dallas,PhD,UC Berkeley,19,Microsoft,"['SaaS', 'Gaming', 'MarTech']",False,False,2022-07-20
founder_1769,Scott Lewis,christina26@example.org,https://linkedin.com/in/gregorynunez,Los Angeles,PhD,UC Berkeley,4,Facebook,"['SaaS', 'CleanTech', 'AI/ML']",False,False,2025-04-21
founder_1770,Abigail Lewis,xcox@example.net,https://linkedin.com/in/sheltonbrandi,Portland,PhD,Harvard,0,Apple,['InsurTech'],True,False,2021-10-24
founder_1771,Hector Bell,amandajenkins@example.com,https://linkedin.com/in/taylorjudith,Philadelphia,Master's,Stanford,18,Finance,"['AgriTech', 'IoT']",True,False,2015-10-18
founder_1772,Ashley Ramirez,felicia81@example.org,https://linkedin.com/in/wrightdillon,Boston,Bootcamp,Caltech,15,Startup,"['PropTech', 'E-commerce', 'FinTech']",False,True,2015-12-31
founder_1773,Kevin Hammond,johnsonhoward@example.net,https://linkedin.com/in/aprilwilson,Washington DC,PhD,,8,Microsoft,['FinTech'],True,True,2024-04-22
founder_1774,Douglas Doyle,johnbernard@example.org,https://linkedin.com/in/ryan96,Philadelphia,Bootcamp,,13,Apple,['SaaS'],True,False,2016-05-13
founder_1775,Jennifer Hansen,egutierrez@example.com,https://linkedin.com/in/uobrien,San Diego,Bachelor's,,2,Finance,['PropTech'],True,False,2021-08-20
founder_1776,Shane Williamson,cmccann@example.org,https://linkedin.com/in/leonarddaniel,Philadelphia,PhD,Harvard,21,Facebook,"['IoT', 'CleanTech']",True,True,2019-05-05
founder_1777,Marie Burnett,biancajoseph@example.com,https://linkedin.com/in/annettejenkins,Nashville,Self-taught,UC Berkeley,19,Amazon,"['PropTech', 'CleanTech', 'SaaS']",True,False,2017-08-28
founder_1778,Mary Hicks,jacquelinejackson@example.com,https://linkedin.com/in/halldevon,Dallas,Master's,,19,Finance,"['Blockchain', 'MarTech', 'HRTech']",True,False,2023-10-17
founder_1779,Laura Hamilton,tammy76@example.com,https://linkedin.com/in/alexandrarobinson,San Francisco,Self-taught,Caltech,14,Consulting,"['IoT', 'AI/ML', 'HRTech']",True,False,2022-03-30
founder_1780,Rodney Gentry,lisajones@example.com,https://linkedin.com/in/jeremy59,Boston,Bachelor's,Caltech,9,Startup,['AgriTech'],True,False,2020-03-20
